timestamp,temperature,humidity
2025-01-01 00:00:00,18.4500062925987,60.19542531330452
2025-01-01 01:00:00,18.92683611304064,68.70379182378034
2025-01-01 02:00:00,18.81997817154965,69.33394523867973
2025-01-01 03:00:00,20.009354163007085,57.153470458878154
2025-01-01 04:00:00,21.891971614466765,72.54197552730116
2025-01-01 05:00:00,21.73479129000075,62.79510704153265
2025-01-01 06:00:00,23.657568870009733,50.080604894240366
2025-01-01 07:00:00,24.42137557328961,56.85892635487382
2025-01-01 08:00:00,26.53909169875285,50.12208333126422
2025-01-01 09:00:00,27.78717786435034,48.19282949663322
2025-01-01 10:00:00,27.914178588950016,49.522919499777586
2025-01-01 11:00:00,28.365926637147723,52.518273220562534
2025-01-01 12:00:00,29.17916680562255,58.8054049148267
2025-01-01 13:00:00,29.304982528794643,46.458108496412606
2025-01-01 14:00:00,28.164640627893245,60.455942940737444
2025-01-01 15:00:00,25.513346697552144,48.59083782256388
2025-01-01 16:00:00,25.059350368393087,57.950445201751606
2025-01-01 17:00:00,25.48297784547461,56.45397372497271
2025-01-01 18:00:00,23.88664603773273,53.85990379549131
2025-01-01 19:00:00,23.904627572541784,59.249863954482535
2025-01-01 20:00:00,21.980362291071255,66.60871904546376
2025-01-01 21:00:00,20.12481891550022,62.92387543258377
2025-01-01 22:00:00,20.61593440373062,62.309152628757495
2025-01-01 23:00:00,19.71113591623772,64.83082477800038
2025-01-02 00:00:00,21.030407349479706,66.19141092473542
2025-01-02 01:00:00,19.13408214300682,67.25121270337992
2025-01-02 02:00:00,20.70239062945111,61.633862474856265
2025-01-02 03:00:00,20.915655495585657,60.65977368365153
2025-01-02 04:00:00,22.67147510048064,60.42148936654923
2025-01-02 05:00:00,20.7847502262621,56.25449818639905
2025-01-02 06:00:00,24.941573090324724,62.42525230853608
2025-01-02 07:00:00,24.08305359108356,58.15850189687387
2025-01-02 08:00:00,26.603940243596043,54.251335881522984
2025-01-02 09:00:00,27.237372427368772,54.24580785595183
2025-01-02 10:00:00,29.646964239554748,55.145254560578564
2025-01-02 11:00:00,27.500881459225585,44.78111736144979
2025-01-02 12:00:00,29.588351563638614,56.74691571723877
2025-01-02 13:00:00,29.643579576903537,45.8592964862845
2025-01-02 14:00:00,29.431405528625913,51.67636420460728
2025-01-02 15:00:00,26.409393718390298,53.67189565961046
2025-01-02 16:00:00,27.286717737068408,57.94577787910835
2025-01-02 17:00:00,22.38958256066985,54.91145089858168
2025-01-02 18:00:00,22.731385773884487,63.44410174595016
2025-01-02 19:00:00,21.686748699000795,61.023619372856466
2025-01-02 20:00:00,22.70457840408388,67.58921374898965
2025-01-02 21:00:00,19.770925957916216,59.59023728377908
2025-01-02 22:00:00,21.285338201235202,60.64347582815749
2025-01-02 23:00:00,21.122340359392453,71.97248862350295
2025-01-03 00:00:00,19.148765341757265,75.13067974454191
2025-01-03 01:00:00,18.217643975661233,71.27079586408483
2025-01-03 02:00:00,19.468363480410048,58.46273245100363
2025-01-03 03:00:00,18.465498534870285,62.723958851736356
2025-01-03 04:00:00,21.93239304767831,70.2026125010243
2025-01-03 05:00:00,23.937994245728547,69.18969092725743
2025-01-03 06:00:00,24.76695970723498,65.6505154840579
2025-01-03 07:00:00,24.53472732825451,61.48443698747993
2025-01-03 08:00:00,27.175570599624738,60.47229888554918
2025-01-03 09:00:00,26.985562074058326,47.73282357832015
2025-01-03 10:00:00,28.27334765425526,55.88802993764876
2025-01-03 11:00:00,27.873061253598674,54.858273017895094
2025-01-03 12:00:00,27.77322260134555,50.371089179852135
2025-01-03 13:00:00,27.039628807860105,50.64500126878107
2025-01-03 14:00:00,28.59725703475326,60.060302791278005
2025-01-03 15:00:00,26.219485372736006,52.00002095311633
2025-01-03 16:00:00,25.642023392086728,56.8823426096096
2025-01-03 17:00:00,25.773600188978442,52.46758617207225
2025-01-03 18:00:00,25.976227075623157,59.16694391773954
2025-01-03 19:00:00,21.467356893932877,62.238049707271834
2025-01-03 20:00:00,21.47807702676553,56.23676652180615
2025-01-03 21:00:00,20.483274619369624,62.898014139617
2025-01-03 22:00:00,21.784770646882777,57.87401495320469
2025-01-03 23:00:00,20.187866731452306,68.1166887898089
2025-01-04 00:00:00,18.813108983746805,69.23106440228797
2025-01-04 01:00:00,19.730747472301807,77.99849748491411
2025-01-04 02:00:00,18.445839749235745,61.24754058209481
